"","pop","country.etc","name","lat","long","capital","Region","largestC"
"12119",2730,"philippines","matayumtayum",15.5166,120.7098,NA,"63",0
"12120",2730,"philippines","pastrana",11.136667,124.885556,NA,"37",0
"12121",2730,"philippines","polahongon",10.5288,124.9694,NA,"37",0
"12122",2730,"philippines","sionogan",6.005278,120.948611,NA,"60",0
"12123",2730,"romania","baclesu",44.483333,23.133333,NA,"26",0
"12124",2730,"switzerland","pfungen",47.52,8.63,"0",NA,0
"12115",2728,"philippines","bangahan",7.804444,124.728889,NA,"12",0
"12116",2728,"philippines","uyong",16.050017,120.120736,NA,"51",0
"12110",2727,"colombia","hatocorozal",6.16,-71.77,"0",NA,0
"12111",2727,"hungary","kadarkut",46.23,17.61,"0",NA,0
"12112",2727,"philippines","iraya",13.25,123.516667,NA,"5",0
"12113",2727,"philippines","macatbong",15.5048,121.0791,NA,"A9",0
"12114",2727,"romania","doba",47.733333,22.716667,NA,"32",0
"12103",2726,"hungary","ofeherto",47.93,22.05,"0",NA,0
"12104",2726,"philippines","maluid",15.5493,120.6528,NA,"63",0
"12105",2726,"romania","cazanesti",44.723333,22.890556,NA,"26",0
"12106",2726,"romania","ghergheasa",45.266667,27.2,NA,"11",0
"12107",2726,"romania","surdila-gaiseanca",45.066667,27.333333,NA,"42",0
"12108",2726,"solomonislands","buala",-8.16,159.62,"0",NA,0
"12109",2726,"turkey","ciftlik",41.34,28.41,"0",NA,0
"12099",2725,"colombia","suaita",6.1,-73.44,"0",NA,0
"12100",2725,"philippines","ladicha",7.6633,123.0106,NA,"P2",0
"12101",2725,"romania","sic",46.933333,23.883333,NA,"13",0
"12102",2725,"switzerland","aubonne",46.48,6.4,"0",NA,0
"12094",2724,"hungary","otteveny",47.72,17.52,"0",NA,0
"12095",2724,"hungary","villany",45.87,18.45,"0",NA,0
"12096",2724,"latvia","dagda",56.1,27.54,"0",NA,0
"12097",2724,"russianfederation","kolyubakino",55.668004,36.532345,NA,"47",0
"12098",2724,"ukraine","novovasylivka",46.831498,35.753621,NA,"26",0
"12091",2723,"hungary","tornyospalca",48.29,22.19,"0",NA,0
"12092",2723,"macedoniafyr","topolcani",41.24,21.42,"0",NA,0
"12093",2723,"philippines","egana",10.7472,122.00984,NA,"6",0
"12084",2722,"belgium","zuienkerke",51.27,3.17,"0",NA,0
"12085",2722,"denmark","marslet",56.07,10.17,"0",NA,0
"12086",2722,"denmark","strobyegede",55.42,12.25,"0",NA,0
"12087",2722,"hungary","barand",47.3,21.22,"0",NA,0
"12088",2722,"westbankandgaza","'azmut",32.21,35.32,"0",NA,0
"12089",2722,"philippines","dulian",7.121389,122.178889,NA,"G7",0
"12090",2722,"romania","vetel",45.9,22.816667,NA,"21",0
"12082",2721,"philippines","aloguinsan",10.2219,123.5483,NA,"21",0
"12083",2721,"philippines","mayorga",10.9,125,NA,"37",0
"12073",2720,"canada","bedford",45.12,-72.98,"0",NA,0
"12074",2720,"canada","chemainus",48.92,-123.7,"0",NA,0
"12075",2720,"greece","galatista",40.47,23.28,"0",NA,0
"12076",2720,"hungary","pakozd",47.23,18.55,"0",NA,0
"12077",2720,"philippines","silvinolobos",12.3,124.833333,NA,"67",0
"12078",2720,"philippines","tapia",7.754167,126.011944,NA,"I6",0
"12079",2720,"romania","chiuiesti",47.3,23.883333,NA,"25",0
"12080",2720,"romania","gostinari",44.183333,26.233333,NA,"42",0
"12081",2720,"switzerland","schenkon",47.17,8.13,"0",NA,0
"12064",2719,"canada","springdale",49.48,-56.1,"0",NA,0
"12065",2719,"canada","cabano",47.68,-68.88,"0",NA,0
"12066",2719,"hungary","tiszabura",47.45,20.47,"0",NA,0
"12067",2719,"israel","'ofra",31.92,35.23,"0",NA,0
"12068",2719,"jamaica","siloah",18.17,-77.73,"0",NA,0
"12069",2719,"philippines","botao",15.916667,120.416667,NA,"51",0
"12070",2719,"philippines","kapatalan",14.4741,121.4903,NA,"33",0
"12071",2719,"romania","baltadoamnei",44.75,26.166667,NA,"42",0
"12072",2719,"russianfederation","mnogovershinnyy",53.935278,139.924167,NA,"30",0
"12059",2718,"ireland","kilrush",52.63,-9.49,"0",NA,0
"12060",2718,"panama","sioguiabajo",8.5,-82.67,"0",NA,0
"12061",2718,"philippines","laylay",13.4391,121.8202,NA,"38",0
"12062",2718,"philippines","parioc",17.166667,120.466667,NA,"29",0
"12063",2718,"romania","galgau",47.2,23.333333,NA,"31",0
"12055",2717,"croatia","pag",44.44,15.05,"0",NA,0
"12056",2717,"denmark","lunderskov",55.48,9.3,"0",NA,0
"12057",2717,"georgia","tsagveri",41.8,43.48,"0",NA,0
"12058",2717,"nicaragua","tola",11.43,-85.93,"0",NA,0
"12052",2716,"liechtenstein","triesenberg",47.12,9.53,"0",NA,0
"12053",2716,"philippines","magdiwang",12.491032,122.513512,NA,"54",0
"12054",2716,"switzerland","orsieres",46.03,7.15,"0",NA,0
"12050",2715,"colombia","yacuanquer",1.12,-77.41,"0",NA,0
"12051",2715,"channelislands","saintjohn",49.25,-2.14,"0",NA,0
"12045",2713,"greece","layina",40.72,23,"0",NA,0
"12046",2713,"philippines","calaya",10.4916,122.6255,NA,"J3",0
"12047",2713,"philippines","constancia",10.59596,122.641503,NA,"J3",0
"12048",2713,"philippines","leones",16.3633,120.3919,NA,"36",0
"12049",2713,"switzerland","gruningen",47.28,8.75,"0",NA,0
"12043",2712,"greece","drimos",40.78,22.95,"0",NA,0
"12044",2712,"russianfederation","rettikhovka",44.168333,132.766944,NA,"59",0
"12039",2711,"bulgaria","kojnare",43.37,24.15,"0",NA,0
"12040",2711,"czechrepublic","zdanice",49.07,17.03,"0",NA,0
"12041",2711,"hungary","gyongyospata",47.82,19.8,"0",NA,0
"12042",2711,"iceland","sauoarkrokur",65.74,-19.66,"0",NA,0
"12034",2710,"belgium","doische",50.13,4.75,"0",NA,0
"12035",2710,"denmark","christiansfeld",55.35,9.48,"0",NA,0
"12036",2710,"greece","skoutari",41.02,23.52,"0",NA,0
"12037",2710,"newcaledonia","hienghene",-20.68,164.93,"0",NA,0
"12038",2710,"philippines","pangal",16.6176,121.6631,NA,"31",0
"12032",2709,"philippines","cabangahan",8.022778,125.1375,NA,"12",0
"12033",2709,"philippines","vistaalegre",9.9984,122.7663,NA,"H3",0
"12029",2708,"canada","princeton",49.45,-120.5,"0",NA,0
"12030",2708,"philippines","alimono",11.1855,122.7129,NA,"L9",0
"12031",2708,"uruguay","aigua",-34.2,-54.75,"0",NA,0
"12025",2707,"colombia","elcocuy",6.41,-72.45,"0",NA,0
"12026",2707,"denmark","kibaek",56.03,8.85,"0",NA,0
"12027",2707,"dominicanrepublic","oviedo",17.78,-71.37,"0",NA,0
"12028",2707,"romania","scanteiesti",45.683333,27.983333,NA,"18",0
"12022",2706,"philippines","badian",13.031667,123.307778,NA,"5",0
"12023",2706,"romania","tormac",45.520833,21.493611,NA,"36",0
"12024",2706,"russianfederation","yalchiki",55.163151,48.001405,NA,"16",0
"12016",2705,"bhutan","bondey",27.43,89.46,"0",NA,0
"12017",2705,"croatia","gracac",44.3,15.85,"0",NA,0
"12018",2705,"czechrepublic","kunstat",49.5,16.52,"0",NA,0
"12019",2705,"greece","sokhos",40.82,23.35,"0",NA,0
"12020",2705,"philippines","cawayan",9.8053,123.5341,NA,"21",0
"12021",2705,"philippines","gulod",13.875139,120.633588,NA,"9",0
"12015",2704,"switzerland","quarten",47.1,9.25,"0",NA,0
"12009",2703,"canada","portneuf",46.68,-71.88,"0",NA,0
"12010",2703,"denmark","brovst",57.1,9.53,"0",NA,0
"12011",2703,"hungary","pocsaj",47.3,21.81,"0",NA,0
"12012",2703,"kazakhstan","karsakbay",47.84,66.72,"0",NA,0
"12013",2703,"philippines","kinatakutan",13.955,122.4678,NA,"H2",0
"12014",2703,"philippines","macaas",10.698889,124.008611,NA,"21",0
"12006",2702,"bulgaria","hadzidimovo",41.52,23.85,"0",NA,0
"12007",2702,"czechrepublic","hodkovicenadmohelkou",50.66,15.09,"0",NA,0
"12008",2702,"czechrepublic","vejprnice",49.73,13.28,"0",NA,0
"12002",2701,"colombia","tarso",5.87,-75.83,"0",NA,0
"12003",2701,"dominicanrepublic","elcarril",18.45,-70.02,"0",NA,0
"12004",2701,"russianfederation","lukovetskiy",64.2956,41.9211,NA,"6",0
"12005",2701,"switzerland","sementina",46.18,8.98,"0",NA,0
"11995",2700,"czechrepublic","slavonice",48.98,15.35,"0",NA,0
"11996",2700,"denmark","skibby",55.75,11.97,"0",NA,0
"11997",2700,"namibia","okombahe",-21.36,15.39,"0",NA,0
"11998",2700,"philippines","alubijid",8.962778,125.425833,NA,"2",0
"11999",2700,"philippines","cabucgayan",11.473,124.5726,NA,"H9",0
"12000",2700,"philippines","siclong",15.5808,121.2239,NA,"47",0
"12001",2700,"switzerland","lauperswil",46.95,7.73,"0",NA,0
"11989",2699,"hungary","baracska",47.3,18.78,"0",NA,0
"11990",2699,"namibia","oshikango",-17.4,15.88,"0",NA,0
"11991",2699,"philippines","ginatilan",9.5694,123.3128,NA,"21",0
"11992",2699,"russianfederation","gavrilovkavtoraya",52.876971,42.766331,NA,"72",0
"11993",2699,"russianfederation","kildinstroy",68.803881,33.099369,NA,"49",0
"11994",2699,"switzerland","bonaduz",46.82,9.4,"0",NA,0
"11984",2698,"hungary","janoshida",47.39,20.05,"0",NA,0
"11985",2698,"philippines","inapatan",13.3964,123.3227,NA,"16",0
"11986",2698,"philippines","panganiban",16.0075,120.7752,NA,"51",0
"11987",2698,"romania","apold",46.116667,24.816667,NA,"20",0
"11988",2698,"romania","malucuflori",45.15,25.2,NA,"42",0
"11979",2697,"canada","portstanley",42.67,-81.22,"0",NA,0
"11980",2697,"colombia","elrosario",1.75,-77.34,"0",NA,0
"11981",2697,"czechrepublic","pocatky",49.27,15.25,"0",NA,0
"11982",2697,"elsalvador","anamoros",13.75,-87.87,"0",NA,0
"11983",2697,"russianfederation","moshenskoye",58.510163,34.591083,NA,"52",0
"11976",2696,"azerbaijan","sahbuz",39.41,45.57,"0",NA,0
"11977",2696,"elsalvador","lolotique",13.55,-88.35,"0",NA,0
"11978",2696,"elsalvador","sanpedromasahuat",13.55,-89.05,"0",NA,0
"11973",2695,"armenia","aragats",40.49,44.35,"0",NA,0
"11974",2695,"philippines","hinaplanan",8.640278,124.873056,NA,"43",0
"11975",2695,"philippines","tawala",9.559167,123.783056,NA,"11",0
"11971",2694,"belgium","geer",50.67,5.17,"0",NA,0
"11972",2694,"norway","leknes",68.16,13.6,"0",NA,0
"11963",2693,"belarus","kosava",52.76,25.16,"0",NA,0
"11964",2693,"canada","palmerston",43.83,-80.85,"0",NA,0
"11965",2693,"colombia","ricaurte",1.11,-78.43,"0",NA,0
"11966",2693,"hungary","lanycsok",45.99,18.61,"0",NA,0
"11967",2693,"israel","uzeir",32.79,35.33,"0",NA,0
"11968",2693,"philippines","amacalan",15.5815,120.6112,NA,"63",0
"11969",2693,"philippines","canjulao",9.6605,124.3532,NA,"11",0
"11970",2693,"philippines","hinundayan",10.3523,125.2506,NA,"59",0
"11961",2692,"americansamoa","pava'ia'i",-14.34,-170.75,"0",NA,0
"11962",2692,"unitedkingdom","gretna",54.983333,-3.066667,NA,"U2",0
"11958",2691,"czechrepublic","rajhrad",49.08,16.6,"0",NA,0
"11959",2691,"philippines","balagon",8.0063,123.2396,NA,"P1",0
"11960",2691,"switzerland","ennenda",47.03,9.08,"0",NA,0
"11949",2690,"armenia","merdzavan",40.18,44.4,"0",NA,0
"11950",2690,"croatia","dugopolje",43.58,16.6,"0",NA,0
"11951",2690,"czechrepublic","novesedlo",50.22,12.73,"0",NA,0
"11952",2690,"czechrepublic","novyhrozenkov",49.35,18.22,"0",NA,0
"11953",2690,"philippines","malabor",11.272916,122.046607,NA,"6",0
"11954",2690,"philippines","palanas",12.1458,123.9216,NA,"39",0
"11955",2690,"philippines","panique",12.479722,122.015278,NA,"54",0
"11956",2690,"russianfederation","arkhangelskoye",53.255833,37.705833,NA,"76",0
"11957",2690,"russianfederation","kommunisticheskiy",61.678889,64.481944,NA,"32",0
"11942",2689,"croatia","mirkovci",45.27,18.85,"0",NA,0
"11943",2689,"jamaica","southfield",17.88,-77.67,"0",NA,0
"11944",2689,"philippines","eastmigpulao",7.6325,123.359167,NA,"P1",0
"11945",2689,"philippines","pakiad",10.7,122.466667,NA,"30",0
"11946",2689,"philippines","ula",7.132222,125.492222,NA,"C3",0
"11947",2689,"romania","calatele",46.766667,23.016667,NA,"5",0
"11948",2689,"uruguay","casupa",-34.03,-55.65,"0",NA,0
"11936",2688,"belgium","donceel",50.65,5.32,"0",NA,0
"11937",2688,"canada","disraeli",45.9,-71.35,"0",NA,0
"11938",2688,"canada","tavistock",43.32,-80.83,"0",NA,0
"11939",2688,"croatia","resetari",45.26,17.46,"0",NA,0
"11940",2688,"greece","neaperamos",40.84,24.3,"0",NA,0
"11941",2688,"philippines","cagamutan",12.355826,125.283907,NA,"67",0
"11932",2687,"albania","leskovik",40.15,20.58,"0",NA,0
"11933",2687,"greece","xiropotamos",41.2,24.1,"0",NA,0
"11934",2687,"russianfederation","nauchnyygorodok",53.4203,83.521,NA,"4",0
"11935",2687,"turkey","mazgirt",39.02,39.58,"0",NA,0
"11930",2686,"india","kodlipet",12.8,75.883333,NA,"19",0
"11931",2686,"philippines","tolosa",7.032813,122.160749,NA,"G7",0
"11925",2685,"canada","norwich",42.98,-80.6,"0",NA,0
"11926",2685,"canada","saintgeorge",43.24,-80.25,"0",NA,0
"11927",2685,"colombia","sanjuandearama",3.35,-73.89,"0",NA,0
"11928",2685,"finland","kuru",61.4,23.98,"0",NA,0
"11929",2685,"tanzania","ilembo",-9.25,33.38,"0",NA,0
"11918",2684,"philippines","bongued",7.116667,124.4,NA,"56",0
"11919",2684,"philippines","darapidap",17.213056,120.411389,NA,"29",0
"11920",2684,"philippines","toong",14.070632,120.763331,NA,"9",0
"11921",2684,"romania","garcovu",43.766667,24.633333,NA,"42",0
"11922",2684,"romania","mozaceni",44.566667,25.166667,NA,"42",0
"11923",2684,"russianfederation","shalakusha",62.224722,40.253889,NA,"6",0
"11924",2684,"unitedkingdom","lochwinnoch",55.783333,-4.633333,NA,"W2",0
"11914",2683,"finland","valtimo",63.67,28.8,"0",NA,0
"11915",2683,"guatemala","sanandressemetabaj",14.75,-91.13,"0",NA,0
"11916",2683,"philippines","managpi",13.3108,121.204,NA,"13",0
"11917",2683,"philippines","saysain",14.561111,120.3925,NA,"7",0
"11913",2682,"romania","tasca",46.9,26.016667,NA,"28",0
"11909",2681,"hungary","berzence",46.2,17.15,"0",NA,0
"11910",2681,"hungary","tiszakeszi",47.8,20.99,"0",NA,0
"11911",2681,"philippines","nuevavalencia",10.510767,122.531503,NA,"J3",0
"11912",2681,"romania","magherani",46.566667,24.9,NA,"27",0
"11907",2680,"guatemala","tejutla",15.12,-91.8,"0",NA,0
"11908",2680,"philippines","tondol",16.3104,120.0131,NA,"51",0
"11901",2679,"philippines","dipolo",7.7828,123.1158,NA,"P1",0
"11902",2679,"philippines","manat",7.5327,126.0173,NA,"I6",0
"11903",2679,"philippines","panalipan",10.648333,124.021667,NA,"21",0
"11904",2679,"philippines","sambulawan",6.883333,124.7,NA,"56",0
"11905",2679,"romania","santimbru",46.133333,23.65,NA,"1",0
"11906",2679,"russianfederation","kalanguy",51.016667,116.516667,NA,"93",0
"11897",2678,"honduras","tamara",14.15,-87.34,"0",NA,0
"11898",2678,"westbankandgaza","talluzah",32.27,35.29,"0",NA,0
"11899",2678,"philippines","malhiao",9.878611,123.421944,NA,"21",0
"11900",2678,"romania","vitomiresti",44.866667,24.4,NA,"39",0
"11890",2677,"georgia","makhinjauri",41.67,41.71,"0",NA,0
"11891",2677,"hungary","nagyhegyes",47.55,21.37,"0",NA,0
"11892",2677,"philippines","anilao",12.714022,121.512415,NA,"41",0
"11893",2677,"philippines","casian",11.035,119.7136,NA,"49",0
"11894",2677,"philippines","jibao-an",10.75,122.5,NA,"30",0
"11895",2677,"romania","barza",44.333333,24.783333,NA,"42",0
"11896",2677,"romania","reghiu",45.783333,26.833333,NA,"40",0
"11888",2676,"philippines","cagdianao",9.921111,125.669167,NA,"N3",0
"11889",2676,"romania","giuvarasti",43.8,24.7,NA,"42",0
"11882",2675,"denmark","norreaaby",55.45,9.9,"0",NA,0
"11883",2675,"haiti","fond-des-blancs",18.28,-73.13,"0",NA,0
"11884",2675,"philippines","guruyan",12.738889,123.939167,NA,"58",0
"11885",2675,"philippines","kalugmanan",8.277778,124.859722,NA,"12",0
"11886",2675,"sierraleone","peyima",8.7,-11.03,"0",NA,0
"11887",2675,"turkey","bozcaada",39.84,26.07,"0",NA,0
"11877",2674,"bulgaria","sadovo",42.14,24.95,"0",NA,0
"11878",2674,"czechrepublic","vyssibrod",48.62,14.32,"0",NA,0
"11879",2674,"fiji","tavua",-17.44,177.87,"0",NA,0
"11880",2674,"philippines","cabalaoangan",15.983333,120.783333,NA,"51",0
"11881",2674,"philippines","esmeralda",15.867222,120.715,NA,"51",0
"11871",2673,"greece","naousa",37.12,25.23,"0",NA,0
"11872",2673,"kenya","sotik",-0.68,35.12,"0",NA,0
"11873",2673,"philippines","loyola",8.335,126.334722,NA,"62",0
"11874",2673,"russianfederation","listvyanskiy",54.1493,83.7202,NA,"53",0
"11875",2673,"switzerland","niederhelfenschwil",47.47,9.18,"0",NA,0
"11876",2673,"unitedkingdom","mintlaw",57.516667,-2,NA,"T6",0
"11867",2672,"czechrepublic","golcuvjenikov",49.82,15.48,"0",NA,0
"11868",2672,"hungary","lovasbereny",47.31,18.55,"0",NA,0
"11869",2672,"mauritius","cascavelle",-20.27,57.4,"0",NA,0
"11870",2672,"russianfederation","malinovskiy",61.195278,62.839722,NA,"32",0
"11860",2671,"guatemala","sanmanuelchaparron",14.52,-89.77,"0",NA,0
"11861",2671,"hungary","szaszvar",46.27,18.38,"0",NA,0
"11862",2671,"philippines","bulualto",15.2212,120.9516,NA,"J2",0
"11863",2671,"philippines","calamagui",17.442122,121.782446,NA,"31",0
"11864",2671,"philippines","pinagsibaan",13.838056,121.318889,NA,"9",0
"11865",2671,"russianfederation","chufarovo",54.0963,47.3367,NA,"81",0
"11866",2671,"virginislandsus","christiansted",17.75,-64.71,"0",NA,0
"11852",2670,"colombia","sapuyes",1.04,-77.62,"0",NA,0
"11853",2670,"dominica","marigot",15.53,-61.29,"0",NA,0
"11854",2670,"ireland","ballyshannon",54.51,-8.21,"0",NA,0
"11855",2670,"philippines","anoling",13.2093,123.6761,NA,"5",0
"11856",2670,"philippines","tabunok",10.35,124.8,NA,"37",0
"11857",2670,"romania","curatele",46.7,22.416667,NA,"5",0
"11858",2670,"russianfederation","litovko",49.236111,135.174167,NA,"30",0
"11859",2670,"switzerland","chalais",46.27,7.52,"0",NA,0
"11847",2669,"ireland","charleville",52.35,-8.68,"0",NA,0
"11848",2669,"newzealand","otorohanga",-38.17,175.2,"0",NA,0
"11849",2669,"romania","ghindaresti",44.65,28.033333,NA,"14",0
"11850",2669,"romania","vulpeni",44.466667,23.916667,NA,"17",0
"11851",2669,"switzerland","zunzgen",47.43,7.8,"0",NA,0
"11842",2668,"czechrepublic","ustek",50.58,14.35,"0",NA,0
"11843",2668,"philippines","cabilao",11.5396,123.1436,NA,"30",0
"11844",2668,"philippines","macarthur",10.834722,124.995278,NA,"37",0
"11845",2668,"philippines","mapulot",14.033,122.5399,NA,"H2",0
"11846",2668,"philippines","masiga",13.3607,121.8278,NA,"38",0
"11839",2667,"malawi","phalombe",-15.79,35.65,"0",NA,0
"11840",2667,"switzerland","tuggen",47.2,8.93,"0",NA,0
"11841",2667,"ukraine","syedove",47.076781,38.156021,NA,"5",0
"11835",2666,"norway","skalevik",58.08,8.01,"0",NA,0
"11836",2666,"philippines","danlugan",7.8922,123.3712,NA,"P1",0
"11837",2666,"philippines","nanca",10.85564,123.035904,NA,"H3",0
"11838",2666,"zimbabwe","insiza",-19.78,29.2,"0",NA,0
"11833",2665,"hungary","bocs",48.05,20.97,"0",NA,0
"11834",2665,"philippines","mina",10.9313,122.5745,NA,"30",0
"11829",2664,"colombia","canalete",8.68,-76.2,"0",NA,0
"11830",2664,"hungary","galgaheviz",47.62,19.57,"0",NA,0
"11831",2664,"romania","petrova",47.833333,24.233333,NA,"25",0
"11832",2664,"switzerland","chardonne",46.48,6.82,"0",NA,0
"11826",2663,"georgia","kulashi",42.2,42.36,"0",NA,0
"11827",2663,"guatemala","sanjuanixcoy",15.6,-91.45,"0",NA,0
"11828",2663,"philippines","dulangan",13.4685,120.9803,NA,"41",0
"11822",2662,"dominicanrepublic","guananico",19.72,-70.92,"0",NA,0
"11823",2662,"romania","cocu",44.866667,24.65,NA,"3",0
"11824",2662,"russianfederation","volgo-kaspiyskiy",46.203064,47.918691,NA,"7",0
"11825",2662,"slovenia","radljeobdravi",46.61,15.23,"0",NA,0
"11818",2661,"hungary","segesd",46.33,17.35,"0",NA,0
"11819",2661,"philippines","bakhawan",11.2067,123.9634,NA,"21",0
"11820",2661,"philippines","dumlan",7.4275,125.8819,NA,"I6",0
"11821",2661,"philippines","estaca",9.6933,124.2722,NA,"11",0
"11814",2660,"canada","frankford",44.2,-77.6,"0",NA,0
"11815",2660,"colombia","pauna",5.66,-73.98,"0",NA,0
"11816",2660,"unitedkingdom","cairneyhill",56.05,-3.533333,NA,"V1",0
"11817",2660,"virginislandsus","charlotteamalieeast",18.34,-64.91,"0",NA,0
"11813",2659,"czechrepublic","lukanadjihlavou",49.37,15.7,"0",NA,0
"11810",2658,"philippines","cambanay",10.543611,123.986111,NA,"21",0
"11811",2658,"romania","smardioasa",43.85,25.433333,NA,"35",0
"11812",2658,"russianfederation","kumukh",42.170363,47.116058,NA,"17",0
"11804",2657,"canada","hagersville",42.95,-80.05,"0",NA,0
"11805",2657,"finland","kylmakoski",61.17,23.68,"0",NA,0
"11806",2657,"greece","demenika",38.21,21.74,"0",NA,0
"11807",2657,"isleofman","castletown",54.09,-4.65,"0",NA,0
"11808",2657,"norway","vestfossen",58.75,9.87,"0",NA,0
"11809",2657,"philippines","linay",8.5207,123.1309,NA,"65",0
"11801",2656,"armenia","aratashen",40.13,44.43,"0",NA,0
"11802",2656,"hungary","baj",47.65,18.37,"0",NA,0
"11803",2656,"romania","burilamare",44.452778,22.573611,NA,"26",0
"11798",2655,"canada","fortlangley",49.03,-122.5,"0",NA,0
"11799",2655,"newzealand","helensville",-36.68,174.47,"0",NA,0
"11800",2655,"norway","ytreenebakk",59.73,11.06,"0",NA,0
"11794",2654,"kazakhstan","altayskiy",50.25,82.35,"0",NA,0
"11795",2654,"kazakhstan","maleevsk",49.81,84.29,"0",NA,0
"11796",2654,"norway","ulefoss",59.28,9.26,"0",NA,0
"11797",2654,"philippines","ibajay",11.8199,122.162,NA,"4",0
"11793",2653,"philippines","tabaan",16.3,120.516667,NA,"10",0
"11789",2652,"philippines","guio-ang",9.7922,124.509,NA,"11",0
"11790",2652,"romania","baiut",47.616667,24,NA,"25",0
"11791",2652,"romania","helesteniharmaneasa",47.2,26.866667,NA,"23",0
"11792",2652,"romania","tarcea",47.45,22.183333,NA,"5",0
"11786",2651,"norway","togrenda",59.74,10.75,"0",NA,0
"11787",2651,"philippines","bolilao",10.862222,122.747222,NA,"30",0
"11788",2651,"romania","gornet-cricov",45.083333,26.266667,NA,"30",0
